id,song,artist,album,year,i,j,k,disruption
"17516","15 As Flores do Sertão.mp3", "Capital do Sol","[1996] - Capital do Sol - 1996 - Valeu a Vaca (Forró em vinil)","1996",52,570,1476,-0.246902
"2085","Lado A - 03 - Lamento.mp3", "Zenilton","[1967] - Zenilton - 1967 - Chote dos Cabeludos (Forró em vinil)","1967",6,290,854,-0.246957
"5935","09 Maria Joana.mp3", "Carmélia Alves","[1976] - Carmélia Alves - 1976 - Carmélia Alves (Forró em vinil)","1976",4,775,2340,-0.247195
"19601","08 FORRÓ PESADO = autor.Lindolfo Barbosa - Assizão.mp3", "Trio Araripe","[2001] - 2001 - Trio Araripe - Chá cutuba (forró em vinil)","2001",63,814,2160,-0.247284
"837","09 Forró Em Acaraú.mp3", "Gerson Filho","[1962] - Gerson Filho - 1962 - No forró (Forró em vinil)","1962",4,50,132,-0.247312
"7948","10 retrato de um forro.mp3", "Luiz Gonzaga","[1979] - Luiz Gonzaga - 1979 - Sangue de nordestino (Forró em vinil)","1979",1,787,2390,-0.247325
"9144","05 tempo de criança.mp3", "Walmir Silva","[1981] - 1981 - Walmir Silva - Vida de circo (Forró em vinil)","1981",4,643,1935,-0.247483
"14911","01 - A Voz do Povo.mp3", "Castanheiro","[1991] - Castanheiro - 1991 - O Canto das Comunidades Vol. 02 (Forró em vinil)","1991",14,671,1969,-0.247551
"7100","10. Se cochilar o cachimbo cai.mp3", "Ciço do Pará","[1978] - Ciço do Pará - 1978 - vol. 5 (Forró em vinil)","1978",2,136,403,-0.247689
"13401","02 - Pau Queimado.mp3", "Pedro Sertanejo","[1987] - Pedro Sertanejo - 1987 - Pedro Sertanejo (Forró em vinil)","1987",1,123,368,-0.247967
"12026","02 amigo velho tocador.mp3", "Dominguinhos","[1985] - Dominguinhos - 1985 - Isso aqui tá bom demais (Forró em vinil)","1985",65,746,1935,-0.247997
"10307","06 Nuvens sem guia.mp3", "Geraldo Azevedo","[1982] - Geraldo Azevedo - 1982 - For all - Para todos (Forró em vinil)","1982",3,566,1701,-0.248018
"17486","09 Fim do Mundo.mp3", "Banda Aquárius","[1996] - Banda Aquárius - 1996 - Tem Gente (Forró em vinil)","1996",39,626,1699,-0.248308
"18598","05 - Boca quente.mp3", "Gaviões do Forró","[1998] - Gaviões do Forró - 1998 - No capricho (Forró em vinil)","1998",1,662,1999,-0.248310
"18941","18 Quero Um Chamego.mp3", "Dominguinhos","[1999] - Dominguinhos - 1999 - Millennium (Forró em vinil)","1999",1,701,2116,-0.248403
"18785","05 Ovo de codorna.mp3", "Trio Forrozão","[1998] - Trio Forrozão - 1998 - Trio Forrozão (Forró em vinil)","1998",1,663,2000,-0.248498
"11518","05 pesadinho.mp3", "Azeitona","[1984] - Azeitona - 1984 - o saneiro pesadinho (forró em vinil)","1984",2,604,1816,-0.248555
"19341","14 - Abismo (com Grupo Kebradus e Kaidus).mp3", "Flávio Leandro","[2000] - Flávio Leandro - 2000 - Brasilidade (Forró em vinil)","2000",13,664,1942,-0.248568
"4036","07 Adeus meu Belém.mp3", "Genival Lacerda","[1973] - Genival Lacerda - 1973 - Tomaram meu amor (Forró em vinil)","1973",2,48,135,-0.248649
"12064","06 - Ela é Linda Lua Cheia.mp3", "Kojak do Forró","[1985] - Kojak do Forró - 1985 - Kojak do Forró (Forró em vinil)","1985",1,648,1952,-0.248750
"6611","03 - 0 - Arrastapé do bom.mp3", "Guidô","[1977] - Guidô - 1977 - Toca Sanfoneiro (Forró em vinil)","1977",3,861,2583,-0.248912
"2698","09 - Desafiando o Acordeon.mp3", "Abdias","[1970] - Abdias - 1970 - Um Oito Baixos diferente (Forró em vinil)","1970",3,62,172,-0.248945
"13815","08. Chegou a hora.mp3", "Luizinho Calixto","[1988] - Luizinho Calixto - 1988 - Lambada nos 8 baixos (Forró em vinil)","1988",1,611,1837,-0.249081
"2210","10 Papagaio falador.mp3", "Genival Lacerda","[1968] - Genival Lacerda - 1968 - O senador do rojão (Forró em vinil)","1968",16,500,1427,-0.249099
"21449","02 Volta Morena.mp3", "Chico Salles","[2005] - Chico Salles - 2005 - Forrozando (Forró em vinil)","2005",1,699,2102,-0.249108
"19353","09 Morar na mesma rua.mp3", "Gaviões da Serra","[2000] - Gaviões da Serra - 2000 - Pisada diferente com Deus em frente (Forró em vinil)","2000",3,848,2534,-0.249631
"13750","06. Dragão encantado.mp3", "Elba Ramalho","[1988] - Elba Ramalho - 1988 - Fruto (Forró em vinil)","1988",3,553,1647,-0.249660
"12481","06 Scherzo.mp3", "Dante D'Alonzo","[1986] - Dante D'Alonzo - 1986 - Espinha de bacalhau (Forró em vinil)","1986",1,500,1497,-0.249750
"17532","01 Me Faça Feliz.mp3", "Cavalo de Pau","[1996] - Cavalo de Pau - 1996 - Namorando Pelo Computador (Forró em vinil)","1996",4,561,1664,-0.249888
"7296","07 Cantiga pra Ribeirão Preto.mp3", "Luiz Vieira","[1978] - Luiz Vieira - 1978 - Na asa do vento (Forró em vinil)","1978",5,11,8,-0.250000
"1746","12 Sapé.mp3", "Pedro Sertanejo","[1966] - Pedro Sertanejo - 1966 - Saudade de Itapoã (Forró em vinil)","1966",4,25,55,-0.250000
"703","07 Imagem do cão.mp3", "Jackson do Pandeiro","[1961] - Jackson do Pandeiro - 1961 - Mais ritmo (Forró em vinil)","1961",4,20,40,-0.250000
"3652","03 - Forró no Bacurau.mp3", "Severino Januário","[1972] - Severino Januário - 1972 - Choveu no meu roçado (Forró em vinil)","1972",2,6,8,-0.250000
"6055","04 Mané Gambá.mp3", "Luiz Gonzaga","[1976] - Luiz Gonzaga - 1976 - Capim Novo (forro em vinil)","1976",2,8,14,-0.250000
"2214","07 Galo Assanhado.mp3", "Gerson Filho","[1968] - Gerson Filho - 1968 - Levanta poeira (forró em vinil)","1968",2,7,11,-0.250000
"907","12-Gavião_João do Vale_Oscar Moss.mp3", "Marinês","[1962] - Marinês - 1962 - Outra Vez (Forró em vinil)","1962",2,4,2,-0.250000
"2127","03. Direito de encher.mp3", "Abdias","[1968] - Abdias - 1968 - Eu de cá, você de lá (Forró em vinil)","1968",1,6,13,-0.250000
"16607","04 Suzana.mp3", "Heleno dos 8 Baixos","[1994] - Heleno dos 8 Baixos - 1994 - Heleno dos 8 Baixos (Forró em vinil)","1994",1,3,4,-0.250000
"1959","02 Siu siu siu.mp3", "Marinês","[1967] - Marinês - 1967 - O melhor de (Forró em vinil)","1967",1,8,19,-0.250000
"15308","11 louvação ao vaqueiro.mp3", "Anastácia","[1992] - Anastácia - 1992 - Saudade matadeira (Forró em vinil)","1992",1,2,1,-0.250000
"16149","01. Juro eu queria.mp3", "Pajeú","[1993] - Pajeú - 1993 - Forró latino (Forró em vinil)","1993",1,2,1,-0.250000
"19265","04. Saudade Da Boa.mp3", "Accioly Neto","[2000] - Accioly Neto - 2000 - Meu Forró (Forró em vinil)","2000",1,2,1,-0.250000
"19950","06 Cachorro caçador.mp3", "Pedro Sertanejo","[2001] - Pedro Sertanejo - 2001 - Adeus Jacobina (Forró em vinil)","2001",1,2,1,-0.250000
"7699","12 Vaqueiro varão.mp3", "Azulão","[1979] - Azulão - 1979 - Vaqueiro varão (Forró em vinil)","1979",1,2,1,-0.250000
"22106","12 Baião nosso.mp3", "Trio Potiguá","[2006] - Trio Potiguá - 2006  - Pé na estrada (Forró em vinil)","2006",1,3,4,-0.250000
"14678","14 Baião de Dois.mp3", "Luiz Gonzaga","[1990] - Luiz Gonzaga - 1990 - Olha Pro Ceu (Forró em vinil)","1990",1,2,1,-0.250000
"12970","08 - O GREGO E A BRASILEIRA.mp3", "Sandro Becker vol7 (Forró em vinil)","[1987] - 1987 - Sandro Becker vol7 (Forró em vinil)","1987",1,692,2069,-0.250181
"11190","04 - Calor e Suor.mp3", "Jacinto Silva","[1983] - Jacinto Silva - 1983 - Confusão no Galinheiro (Forró em vinil)","1983",1,629,1879,-0.250299
"12513","03 O rokeiro analfabeto.mp3", "Elino Julião","[1986] - Elino Julião - 1986 - Só gosto de você (Forró em vinil)","1986",3,622,1848,-0.250303
"3045","08 Comigo não.mp3", "Ciço do Pará","[1971] - Ciço do Pará - 1971 - Forrozão (Forró em vinil)","1971",1,594,1774,-0.250317
"1259","02-Lindo Papel.wma", "Jota Lima","[1964] - Jota Lima - 1964 - O novo nordeste (Forró em vinil)","1964",3,166,482,-0.250384
"10313","03. É sim.mp3", "Gonzaguinha do baião","[1982] - Gonzaguinha do baião - 1982 - É sim terra das coroas (Forró em vinil)","1982",4,650,1926,-0.250388
"1970","04 Secretária do diabo.mp3", "Osvaldo Oliveira","[1967] - Osvaldo Oliveira - 1967 - Secretária do diabo (Forró em vinil)","1967",1,139,411,-0.250454
"20744","09 Xote da Morena (Baixinho dos 8 Baixos).mp3", "Baixinho dos 8 Baixos","[2003] - Baixinho dos 8 Baixos - 2003 - 8 mais 1 (Forró em vinil)","2003",2,877,2614,-0.250501
"3839","10 Arame farpado.mp3", "Abdias","[1973] - Abdias - 1973 - Forroriando (Forró em vinil)","1973",4,797,2364,-0.250553
"10297","07 Compadre cara de pau.mp3", "Genário","[1982] - Genário - 1982 - Doida saudade (Forró em vinil)","1982",1,662,1975,-0.250569
"3445","07 Pirão, pirão.mp3", "Coronel Ludrú","[1972] - Coronel Ludrú - 1972 - O coroné e o cabeludo (Forró em vinil)","1972",9,772,2263,-0.250657
"6428","10 esse forró eu danço.mp3", "Abdias","[1977] - Abdias - 1977 - Vou nessa leva (Forró em vinil)","1977",13,817,2374,-0.250936
"7606","05 Rei da santa missão.mp3", "Marlene Vidal","[1979] - 1979 - Marlene Vidal - Eu e o nordeste (Forró em vinil)","1979",8,655,1914,-0.251067
"16997","02 - Dominguinhos - Baião Nº 1.mp3", "Dominguinhos e Mozart Terra","[1995] - Dominguinhos e Mozart Terra - 1995 - Brasil Musical - Série Música Viva (Forró em vinil)","1995",1,331,982,-0.251142
"19749","13 Som De Bob.mp3", "Circuladô de Fulô","[2001] - Circuladô de Fulô - 2001 - Circuladô de Fulô (Forró em vinil)","2001",2,734,2178,-0.251201
"19337","11 Tudo mudou.mp3", "Flávio José","[2000] - Flávio José - 2000 - Seu Olhar Nao Mente (Forró em vinil)","2000",15,671,1922,-0.251534
"5735","12 - bruta inveja.mp3", "Bezerra da Silva","[1976] - 1976 - Bezerra da Silva - O rei do côco vol 2 (Forró em vinil)","1976",3,833,2462,-0.251668
"14426","12 meu sergipe.mp3", "Zenilton","[1989] - Zenilton - 1989 - Eu vou pedir o quati (Forró em vinil)","1989",2,417,1228,-0.251973
"1096","06-É pra xaxá_Ary Monteiro_Domingues José.mp3", "Marinês","[1963] - Marinês - 1963 - Coisas do norte (Forró em vinil)","1963",1,157,461,-0.252019
"1091","10-Nascí no interior_António Barros.mp310 Faixa 10.mp3", "Marinês","[1963] - Marinês - 1963 - Coisas do norte (Forró em vinil)","1963",1,55,158,-0.252336
"15377","04 Arrasta pé no Asa Branca.mp3", "Edmilson do pife","[1992] - Edmilson do pife - 1992 - Edmilson do pife (Forró em vinil)","1992",1,702,2074,-0.252431
"5845","05 Gostei do seu olhar.mp3", "Assisão","[1976] - Assisão - 1976 - Forró diferente (Forró em vinil)","1976",4,651,1908,-0.252439
"12472","05 - Chorinho para Manoel Ferreira.mp3", "Clementino Moura","[1986] - Clementino Moura - 1986 - O sanfoneiro de todas as gerações (Forró em vinil)","1986",8,660,1914,-0.252517
"5738","04 - pour la madame.mp3", "Bezerra da Silva","[1976] - 1976 - Bezerra da Silva - O rei do côco vol 2 (Forró em vinil)","1976",8,844,2458,-0.252568
"546","09 Boi na cajarana.mp3", "Luiz Wanderley","[1960] - Luiz Wanderley - 1960 - Baiano burro nasce morto (Forró em vinil)","1960",10,132,341,-0.252588
"18839","09 na toca do camarão.mp3", "Camarão","[1999] - 1999 - Camarão - Na toca do camarão (forró em vinil)","1999",12,680,1952,-0.252648
"20925","09 - Mario Zan - Xote Laranjeira.mp3", "Mario Zan","[2003] - Mario Zan - 2003 - Sanfonando na roça (Forró em vinil)","2003",1,844,2489,-0.252849
"19422","08 MINHA PRIMEIRA PROFESSORA.mp3", "Jacinto Silva","[2000] - Jacinto Silva - 2000 - Só não dança quem não quer (Forró em vinil)","2000",4,770,2255,-0.252889
"18922","05 O Papai.mp3", "Comadre Florzinha","[1999] - Comadre Florzinha - 1999 - Comadre Florzinha (Forró em vinil)","1999",2,728,2139,-0.253050
"1494","05 quero chá.mp3", "Luiz Gonzaga","[1965] - Luiz Gonzaga - 1965 - Quadrilhas e marchinhas juninas (forró em vinil)","1965",1,394,1158,-0.253059
"2418","10- vou a belem.mp3", "Carrapeta","[1969] - Carrapeta - 1969 - A mulher de cotoco (Forró em vinil)","1969",5,533,1548,-0.253116
"20254","13 Meu Dengo.mp3", "Baião de Quatro","[2002] - Baião de Quatro - 2002 - Onde a Onça Bebe Agua (Forró em vinil)","2002",3,859,2518,-0.253254
"578","01 Baiano da Guanabara.mp3", "Paulo Tito","[1960] - Paulo Tito - 1960 - Baiano da Guanabara (Forró em vinil)","1960",1,96,278,-0.253333
"18684","02 Coração do Bodocongó.mp3", "Manoel Serafim","[1998] - Manoel Serafim - 1998 - Sou Paraíba (Forró em vinil)","1998",1,662,1944,-0.253548
"14797","09 - Balanço da Roseira.mp3", "Zé Paraíba","[1990] - Zé Paraíba - O 1990 - Melhor do Forró (Forró em vinil)","1990",9,615,1766,-0.253556
"13138","01. Ai de mim.mp3", "Elba Ramalho","[1987] - Elba Ramalho - 1987 - Elba (Forró em vinil)","1987",2,35,93,-0.253846
"20753","11 Quando o Amor Erraiza (Baixinho dos 8 Baixos).mp3", "Baixinho dos 8 Baixos","[2003] - Baixinho dos 8 Baixos - 2003 - 8 mais 1 (Forró em vinil)","2003",1,892,2617,-0.253846
"18627","05 - Trilha 5.mp3", "Geraldinho Lins","[1998] - Geraldinho Lins - 1998 - Geraldinho Lins (Forró em vinil)","1998",1,484,1417,-0.253943
"18427","06 - Casa um da vila.mp3", "Caçulinha","[1998] - Caçulinha - 1998 - Popular e regional (Forró em vinil)","1998",2,618,1804,-0.254125
"1104","09 cumendo quente.mp3", "Pedro Sertanejo","[1963] - Pedro Sertanejo - 1963 - O rei do sertão (Forró em vinil)","1963",1,47,133,-0.254144
"15301","01 Brasil Caboclo.mp3", "Amazan","[1992] - Amazan - 1992 - De Canto a Conto (Forró em vinil)","1992",2,195,562,-0.254282
"1680","01 Retalhos do Nordeste.mp3", "Gerson Filho","[1966] - Gerson Filho - 1966 - Retalhos do Nordeste (Forró em vinil)","1966",4,313,896,-0.254740
"9267","04 Caranguejo da vizinha.mp3", "Ceará da Bocada","[1981] - Ceará da Bocada - 1981 - Ceará da Bocada (Forró em vinil)","1981",1,658,1920,-0.254750
"1307","07 - Siu, Siu, Siu.mp3", "Marinês","[1964] - Marinês - 1964 - Siu, Siu, Siu (Forró em vinil)","1964",5,217,610,-0.254808
"18013","11 Não quero papo contigo.mp3", "Fatima Mello","[1997] - Fatima Mello - 1997 - 100% Forró (Forró em vinil)","1997",12,642,1818,-0.254854
"4162","02 Rosa.mp3", "Messias Holanda","[1973] - Messias Holanda - 1973 - Adeus Marina (Forró em vinil)","1973",2,757,2203,-0.254895
"470","09. Figura de mulher.mp3", "Gerson Filho","[1960] - Gerson Filho - 1960 - Xodó de sanfoneiro (Forró em vinil)","1960",9,87,210,-0.254902
"1268","05 - No Ceará não tem disso não-Adeus adeus Morena-Qui nem Giló.mp3", "Julinho","[1964] - Julinho - 1964 - Relembrando o nordeste (Forró em vinil)","1964",1,14,36,-0.254902
"21403","06 Ponta Pé.mp3", "Adelson Viana","[2005] - Adelson Viana - 2005 - Acordeon brasileiro (Forró em vinil)","2005",5,974,2821,-0.255000
"15735","02 Casamento no São João.mp3", "Ary Soares","[1993] - Ary Soares - 1993 - Forró da perereca (Forró em vinil)","1993",1,647,1884,-0.255134
"1178","02 - Do jeito que Deus mandou.mp3", "Dominguinhos","[1964] - Dominguinhos - 1964 - Fim de festa (Forró em vinil)","1964",1,13,33,-0.255319
"3149","11 Amor de vaqueiro.mp3", "Joci Batista","[1971] - Joci Batista - 1971 - Se divirta conterrâneo (Forró em vinil)","1971",3,724,2093,-0.255674
"1686","08 Segure o Dedo.mp3", "Gerson Filho","[1966] - Gerson Filho - 1966 - Retalhos do Nordeste (Forró em vinil)","1966",22,287,727,-0.255792
"11582","06-Moreno de ouro.mp3", "Elba Ramalho","[1984] - Elba Ramalho - 1984 - Do Jeito Que A Gente Gosta (Forró em vinil)","1984",1,693,2011,-0.255823
"2212","07 A volta do meu navio.mp3", "Genival Lacerda","[1968] - Genival Lacerda - 1968 - O senador do rojão (Forró em vinil)","1968",7,483,1370,-0.255914
"13758","05 - Vem dançar comigo.mp3", "Eliane","[1988] - Eliane - 1988 - Coração Fala Mais Alto (Forró em vinil)","1988",1,613,1775,-0.256174
"18555","04 - Chio do chão.mp3", "Eliezer Setton","[1998] - Eliezer Setton - 1998 - Das Coisas da Minha Terra (Forró em vinil)","1998",1,705,2040,-0.256373
"2790","06 Rapaz direito.mp3", "Genival Lacerda e Lucio Mauro","[1970] - Genival Lacerda e Lucio Mauro - 1970 - As trapalhadas de Cazuza e seu Barbalho (Forró em vinil)","1970",13,42,58,-0.256637
"1432","07 machuca a sanfona.mp3", "Genival Lacerda","[1965] - Genival Lacerda - 1965 - Meu nordeste (Forró em vinil)","1965",36,302,698,-0.256757
"20310","05 - Trilha 5(1).mp3", "Chama chuva","[2002] - Chama chuva - 2002 - Forró manhoso (Forró em vinil)","2002",1,891,2573,-0.256854
"7222","09 Da quem te dão.mp3", "Gerson Filho","[1978] - Gerson Filho - 1978 - 8 Baixos brasileiros vol.10 (Forró em vinil)","1978",1,847,2445,-0.256909
"2204","08 Guriatã de coqueiro.mp3", "Genival Lacerda","[1968] - Genival Lacerda - 1968 - O senador do rojão (Forró em vinil)","1968",7,488,1377,-0.256944
"9135","06 Exposição do Crato.mp3", "Trio Nortista","[1981] - 1981 - Trio Nortista - Tocaram fogo nas coisas (Forró em vinil)","1981",4,741,2123,-0.256974
"4698","04- Peguei um Ita no Norte.mp3", "Carmelia Alves","[1974] - Carmelia Alves - 1974 - Ritmos do Brasil (Forró em vinil)","1974",4,22,44,-0.257143
"7726","09 Só fingimento.mp3", "Bastinho Calixto","[1979] - Bastinho Calixto - 1979 - De volta pra Iracema (Forró em Vinil)","1979",1,779,2244,-0.257275
"3381","12 - Forró afunhenhado.mp3", "Abdias","[1972] - Abdias - 1972 - Isso é importante (Forró em vinil)","1972",3,275,779,-0.257332
"2080","Lado B - 05 - Ilza.mp3", "Zenilton","[1967] - Zenilton - 1967 - Chote dos Cabeludos (Forró em vinil)","1967",1,316,907,-0.257353
"10955","04 pegando fogo.mp3", "zé paraíba","[1983] - 1983 - zé paraíba - a flor do forró (forró em vinil)","1983",23,709,1932,-0.257508
"21091","01 - Abertura [Ivan Bulhões].mp3", "Duda da Passira","[2004] - Duda da Passira - 2004 - Toca Noca do Acordeon (Forró em vinil)","2004",18,875,2434,-0.257589
"679","06 Dança do Arara.mp3", "Gerson Filho","[1961] - Gerson Filho - 1961 - O rei dos 8 baixos (Forró em vinil)","1961",11,199,519,-0.257888
"12366","01 julieta.mp3", "Sandro Becker","[1986] - 1986 - Sandro Becker - v6 (Forró em vinil)","1986",12,678,1892,-0.257940
"21754","09 fogueira quente.mp3", "Azulão","[2006] - Azulão - 2006 - Solte o Azulão (Forró em vinil)","2006",3,996,2849,-0.258056
"13765","11 - Encontro de amor.mp3", "Eliane","[1988] - Eliane - 1988 - Coração Fala Mais Alto (Forró em vinil)","1988",1,655,1874,-0.258498
"6103","12. Asa Branca.mp3", "Os 3 do Brasil","[1976] - Os 3 do Brasil - 1976 - Coisas proibidas (Forró em vinil)","1976",3,811,2311,-0.258560
"3838","08 Quebra queixo.mp3", "Abdias","[1973] - Abdias - 1973 - Forroriando (Forró em vinil)","1973",5,826,2344,-0.258583
"15452","08 Teu amor só me faz bem.mp3", "João Cláudio","[1992] - João Cláudio - 1992 - Pegando estrada (Forró em vinil)","1992",2,415,1179,-0.258772
"12028","08 pra fungar e poeirar.mp3", "Dominguinhos","[1985] - Dominguinhos - 1985 - Isso aqui tá bom demais (Forró em vinil)","1985",2,687,1956,-0.258979
"474","06. Sai da frente.mp3", "Gerson Filho","[1960] - Gerson Filho - 1960 - Xodó de sanfoneiro (Forró em vinil)","1960",9,109,268,-0.259067
"19364","10   Instinto vulcão.mp3", "Geraldo Azevedo","[2000] - Geraldo Azevedo - 2000 - Hoje Amanhã (Forró em vinil)","2000",5,12,10,-0.259259
"12994","02 bocas iguais.mp3", "Amelinha","[1987] - Amelinha - 1987 - Amelinha (Forró em vinil)","1987",2,717,2037,-0.259434
"21271","10 Matrimonio.mp3", "Santanna O Cantador","[2004] - Santanna O Cantador - 2004 - Forró De Bem Querer (Forró em vinil)","2004",2,1012,2879,-0.259440
"21718","04 - Xote Variante (Luciano Salvador Bahia).mp3", "A Volante do Sargento Bezerra","[2006] - A Volante do Sargento Bezerra - 2006 - Mais Mundo (Forró em vinil)","2006",11,855,2386,-0.259533
"1809","9-OU DANÇA, OU SAI.mp3", "Anastácia","[1967] - Anastácia - 1967 - Anastácia canta para o Nordeste (Forró em vinil)","1967",13,203,516,-0.259563
"1815","8-SAUDADE DO PARÁ.mp3", "Anastácia","[1967] - Anastácia - 1967 - Anastácia canta para o Nordeste (Forró em vinil)","1967",21,321,813,-0.259740
"2693","05 Vou Chorar Também.mp3", "Abdias","[1970] - Abdias - 1970 - Na ginga do merengue (Forró em vinil)","1970",21,341,869,-0.259951
"3047","01 Seu reverendo.mp3", "Compacto","[1971] - Compacto - 1971 - Benedito Nunes (Forró em vinil)","1971",7,712,1991,-0.260148
"2683","08 - Sou Nacioná     (J.S.).mp3", "Jacinto Silva & Osvaldo Oliveira","[1970] - 1970 - Jacinto Silva & Osvaldo Oliveira - Jogo do Amor (Forró em vinil)","1970",4,670,1883,-0.260461
"20712","05 Faixa 5.mp3", "Benício Guimarães (Forró em vinil)","[2003] - 2003 - Benício Guimarães (Forró em vinil)","2003",35,889,2354,-0.260525
"20890","11. Adeus Rio De Janeiro.mp3", "Luiz Gonzaga","[2003] - Luiz Gonzaga - 2003 - Despedida (Forró em vinil)","2003",1,914,2585,-0.260857
"6361","08 Vem moça carimbolar.mp3", "Jacinto Limeira","[1977] - 1977 - Jacinto Limeira - Um trombone no forró (Forró em vinil)","1977",13,817,2252,-0.260870
"6575","11 devolva.mp3", "Flávio José","[1977] - Flávio José - 1977 - Só confio em tu (forró em vinil)","1977",6,12,5,-0.260870
"19595","02 Inconseqüente.mp3", "Miltinho Edilberto","[2001] - 2001 - Miltinho Edilberto - Feito Brasileiro (Forró em vinil)","2001",43,892,2318,-0.260990
"21400","05 Da cidade ao sertão.mp3", "Adelson Viana","[2005] - Adelson Viana - 2005 - Acordeon brasileiro (Forró em vinil)","2005",25,958,2589,-0.261198
"5139","07 - Chegue pra Cá pra Eu Joana.mp3", "Bastinho Calixto","[1975] - 1975 - Bastinho Calixto - Naquele Baile (Forró em vinil)","1975",10,870,2412,-0.261239
"13766","01 Galeguim do zói azu.mp3", "Genival Lacerda","[1988] - Genival Lacerda - 1988 - Galeguim do zói azu (Forró em vinil)","1988",1,656,1849,-0.261373
"14976","11. Tudo vai bem (Nós sofre, mas nós goza).mp3", "Elba Ramalho","[1991] - Elba Ramalho - 1991 - Felicidade Urgente (Forró em vinil)","1991",5,726,2022,-0.261896
"4637","11. Uma Ordem Sim Sinhô.mp3", "Antonio Carlos e Jocafi","[1974] - Antonio Carlos e Jocafi - 1974 - Definitivamente (Forró em vinil)","1974",1,923,2596,-0.261932
"15674","07 chega de promessa.mp3", "Fuba de Taperoá","[1993] - 1993 - Fuba de Taperoá - Chega de promessa (Forró em vinil)","1993",12,780,2140,-0.261937
"19166","05 Inda tô daquele jeito.wma", "Targino Gondim","[1999] - Targino Gondim - 1999 - Indo daquele jeito (Forró em vinil)","1999",1,721,2025,-0.262104
"16952","07 Nós Vamos Se Virando.mp3", "Coroné Grilo e Roberto Moraes","[1995] - Coroné Grilo e Roberto Moraes - 1995 - Telefonista (Forró em vinil)","1995",15,626,1690,-0.262119
"6432","3.A CAL MAR SE.mp3", "Amelinha","[1977] - Amelinha - 1977 - Flor da Paisagem (Forró em vinil)","1977",2,768,2151,-0.262239
"12590","04 - Rosa Maria.mp3", "Jacinto Silva","[1986] - Jacinto Silva - 1986 - Mocotó com Catuaba (Forró em vinil))","1986",2,699,1956,-0.262326
"12605","05 - com xodo é melhor.mp3", "Joquinha gonzaga","[1986] - Joquinha gonzaga - 1986 - forro cheiro e chamego (forro em vinil)","1986",2,715,1999,-0.262518
"545","02 Moça velha.mp3", "Luiz Wanderley","[1960] - Luiz Wanderley - 1960 - Baiano burro nasce morto (Forró em vinil)","1960",7,148,382,-0.262570
"6240","09 Sabiá na palmeira.mp3", "Trio Cajazeira","[1976] - Trio Cajazeira - 1976 - Trem romeiro (Forró em vinil)","1976",3,97,258,-0.262570
"15881","04. Tá bom demais.mp3", "Duda Barbosa","[1993] - Duda Barbosa - 1993 - Ardente paixão (Forró em vinil)","1993",1,711,1992,-0.262574
"475","07. Vem cá.mp3", "Gerson Filho","[1960] - Gerson Filho - 1960 - Xodó de sanfoneiro (Forró em vinil)","1960",3,76,199,-0.262590
"674","02 Noé, Noé (Rosil Cavalcanti).mp3", "Genival Lacerda","[1961] - Genival Lacerda - 1961 - Eu vou pra lua - Compacto duplo (Forró em vinil)","1961",7,219,581,-0.262701
"5292","Candango Do Ypê - 2 - A Morena Danou-Se A Chorar.mp3", "Candango do Ipê","[1975] - Candango do Ipê - 1975 - Carimbó (forró em vinil)","1975",2,43,111,-0.262821
"9520","06 eu vou pra lá.mp3", "Jackson do Pandeiro","[1981] - Jackson do Pandeiro - 1981 - Isso é que é forró (Forró em vinil)","1981",1,11,26,-0.263158
"18641","05. Corração Nordestino.mp3", "Jorge de Altinho","[1998] - Jorge de Altinho - 1998 - Nem a lua quer me ver (Forró em vinil)","1998",1,701,1958,-0.263158
"10381","11 No Meu Pé de Serra.mp3", "Luiz Gonzaga","[1982] - Luiz Gonzaga - 1982 - O rei volta pra casa (Forró em vinil)","1982",1,6,12,-0.263158
"18504","10 Namorada Do Cangaço.mp3", "Edigar Mão Branca","[1998] - Edigar Mão Branca - 1998 - Estradante (Forró em vinil)","1998",14,558,1494,-0.263311
"4069","02 Coco de pandeiro.mp3", "Jacinto Silva","[1973] - Jacinto Silva - 1973 - Eu chego já (Forró em vinil)","1973",1,771,2152,-0.263338
"14435","01 Ela voltava.mp3", "Zenilton","[1989] - Zenilton - 1989 - Quando eu ia ela voltava, quando ela voltava eu ia (Forró em vinil)","1989",1,435,1211,-0.263509
"21023","08 Araripina.mp3", "Alcymar Monteiro","[2004] - Alcymar Monteiro - 2004 - Aboios e vaqueiros (Forró em Vinil)","2004",13,870,2359,-0.264343
"14428","04 reforma agrária.mp3", "Zenilton","[1989] - Zenilton - 1989 - Eu vou pedir o quati (Forró em vinil)","1989",5,299,808,-0.264388
"10087","01 a coisa pega.mp3", "trio nortista","[1982] - 1982 - trio nortista - a coisa pega (forró em vinil)","1982",6,675,1849,-0.264427
"1382","10 chora ingazeira.mp3", "Trio Nordestino","[1964] - Trio Nordestino - 1964 - Pau-de-arara é a vovózinha (Forró em vinil)","1964",2,315,866,-0.264582
"12960","08 É fogo.mp3", "Os nordestinos do ritmo","[1987] - 1987 - Os nordestinos do ritmo - Bonitinho, safadinho e gostosinho (Forró em vinil)","1987",7,682,1862,-0.264602
"20342","07 A lavadeira.mp3", "Dominguinhos","[2002] - Dominguinhos - 2002 - Chegando de mansinho (Forró em vinil)","2002",6,853,2338,-0.264936
